MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
240,32,93,.344,6,26,.231,10,17,.588,19,27,46,16,6,2,16,18,80,,240,.398,.376,.280,.183,33.9,79.4,51.1,50.0,6.5,3.7,13.7,100.0,87.2,123.2,
240,45,83,.542,12,29,.414,11,13,.846,7,37,44,25,8,5,10,18,113,,240,.637,.614,.349,.157,20.6,66.1,48.9,55.6,8.7,7.5,10.1,100.0,123.2,87.2,
265,48,106,.453,10,27,.370,19,22,.864,14,37,51,32,10,10,10,19,125,,265,.540,.500,.255,.208,27.5,74.0,50.5,66.7,9.2,15.4,8.0,100.0,115.0,110.4,
265,44,101,.436,14,36,.389,18,26,.692,13,37,50,30,6,8,14,16,120,,265,.534,.505,.356,.257,26.0,72.5,49.5,68.2,5.5,10.1,11.1,100.0,110.4,115.0,
240,32,71,.451,3,13,.231,15,21,.714,11,32,43,9,4,5,20,22,82,,240,.511,.472,.183,.296,27.5,71.1,50.6,28.1,4.5,8.9,20.0,100.0,92.3,120.5,
240,40,87,.460,13,31,.419,14,18,.778,13,29,42,31,11,2,10,19,107,,240,.564,.534,.356,.207,28.9,72.5,49.4,77.5,12.4,3.4,9.5,100.0,120.5,92.3,
240,41,91,.451,11,32,.344,16,21,.762,14,22,36,24,8,2,14,29,109,,240,.544,.511,.352,.231,30.4,78.6,48.6,58.5,8.0,3.5,12.3,100.0,109.5,138.6,
240,49,78,.628,14,21,.667,26,34,.765,6,32,38,37,9,5,17,19,138,,240,.742,.718,.269,.436,21.4,69.6,51.4,75.5,9.0,8.5,15.5,100.0,138.6,109.5,
240,35,81,.432,7,21,.333,23,29,.793,14,30,44,16,7,4,18,18,100,,240,.533,.475,.259,.358,32.6,68.2,50.6,45.7,7.6,6.9,16.1,100.0,108.9,112.2,
240,41,88,.466,10,30,.333,11,15,.733,14,29,43,32,13,7,11,19,103,,240,.544,.523,.341,.170,31.8,67.4,49.4,78.0,14.2,11.7,10.4,100.0,112.2,108.9,
240,34,91,.374,11,41,.268,24,33,.727,10,36,46,21,6,5,14,26,103,,240,.488,.434,.451,.363,20.4,83.7,50.0,61.8,5.8,8.2,11.7,100.0,98.9,107.5,
240,40,85,.471,6,24,.250,26,36,.722,7,39,46,25,9,10,11,24,112,,240,.555,.506,.282,.424,16.3,79.6,50.0,62.5,8.6,20.0,9.8,100.0,107.5,98.9,
240,38,76,.500,8,26,.308,23,29,.793,6,31,37,22,5,3,10,21,107,,240,.603,.553,.342,.382,16.7,79.5,49.3,57.9,5.5,7.0,10.1,100.0,116.8,115.7,
240,35,76,.461,15,33,.455,21,26,.808,8,30,38,20,5,3,15,23,106,,240,.606,.559,.434,.342,20.5,83.3,50.7,57.1,5.5,6.0,14.6,100.0,115.7,116.8,
240,38,86,.442,6,22,.273,10,15,.667,8,38,46,23,6,6,13,14,92,,240,.497,.477,.256,.174,18.6,76.0,49.5,60.5,6.4,9.2,12.3,100.0,97.6,105.1,
240,36,89,.404,9,24,.375,18,24,.750,12,35,47,19,6,9,8,17,99,,240,.497,.455,.270,.270,24.0,81.4,50.5,52.8,6.4,14.1,7.4,100.0,105.1,97.6,
240,35,88,.398,7,28,.250,7,14,.500,13,25,38,21,7,5,18,13,84,,240,.446,.438,.318,.159,26.5,67.6,44.2,60.0,7.3,7.4,16.0,100.0,87.8,133.7,
240,53,92,.576,13,24,.542,9,11,.818,12,36,48,28,14,7,12,17,128,,240,.661,.647,.261,.120,32.4,73.5,55.8,52.8,14.6,11.7,11.0,100.0,133.7,87.8,
240,37,83,.446,13,24,.542,11,14,.786,7,30,37,19,7,5,14,21,98,,240,.550,.524,.289,.169,17.5,81.1,48.1,51.4,7.6,9.4,13.6,100.0,106.8,114.5,
240,35,78,.449,9,25,.360,26,28,.929,7,33,40,20,8,3,9,13,105,,240,.581,.506,.321,.359,18.9,82.5,51.9,57.1,8.7,5.1,9.1,100.0,114.5,106.8,
240,42,79,.532,7,23,.304,7,14,.500,4,35,39,23,8,7,10,11,98,,240,.575,.576,.291,.177,10.5,77.8,47.0,54.8,8.8,11.9,10.5,100.0,107.6,101.0,
240,38,86,.442,10,27,.370,6,13,.462,10,34,44,16,8,3,12,12,92,,240,.502,.500,.314,.151,22.2,89.5,53.0,42.1,8.8,5.4,11.6,100.0,101.0,107.6,
240,39,79,.494,5,14,.357,28,35,.800,5,31,36,21,9,2,9,24,111,,240,.588,.525,.177,.443,12.5,66.0,41.4,53.8,9.4,3.9,8.7,100.0,115.3,106.0,
240,36,81,.444,10,30,.333,20,28,.714,16,35,51,19,5,7,20,24,102,,240,.547,.506,.370,.346,34.0,87.5,58.6,52.8,5.2,10.8,17.6,100.0,106.0,115.3,
240,31,97,.320,9,28,.321,27,31,.871,18,33,51,18,13,5,11,17,98,,240,.443,.366,.289,.320,29.0,70.2,46.8,58.1,13.0,8.5,9.0,100.0,98.1,106.1,
240,39,88,.443,11,29,.379,17,24,.708,14,44,58,20,5,10,18,25,106,,240,.538,.506,.330,.273,29.8,71.0,53.2,51.3,5.0,14.5,15.4,100.0,106.1,98.1,
240,36,98,.367,6,28,.214,14,19,.737,12,39,51,15,8,6,11,22,92,,240,.432,.398,.286,.194,20.0,78.0,46.4,41.7,7.8,9.8,9.4,100.0,89.1,97.9,
240,41,89,.461,6,28,.214,13,26,.500,11,48,59,24,7,5,15,15,101,,240,.503,.494,.315,.292,22.0,80.0,53.6,58.5,6.8,7.1,13.0,100.0,97.9,89.1,
240,37,80,.463,10,31,.323,18,28,.643,8,35,43,26,9,5,19,27,102,,240,.552,.525,.388,.350,21.6,83.3,54.4,70.3,9.0,9.1,17.1,100.0,101.8,98.8,
240,34,77,.442,7,22,.318,24,32,.750,7,29,36,26,13,3,18,24,99,,240,.543,.487,.286,.416,16.7,78.4,45.6,76.5,13.0,6.1,16.5,100.0,98.8,101.8,
240,45,92,.489,14,34,.412,14,18,.778,8,27,35,26,17,5,10,22,118,,240,.590,.565,.370,.196,17.8,67.5,41.2,57.8,17.0,9.3,9.1,100.0,118.0,113.0,
240,40,81,.494,11,27,.407,22,30,.733,13,37,50,25,5,3,21,15,113,,240,.600,.562,.333,.370,32.5,82.2,58.8,62.5,5.0,5.2,18.2,100.0,113.0,118.0,
240,45,93,.484,9,24,.375,13,18,.722,10,28,38,25,9,8,9,27,112,,240,.555,.532,.258,.194,22.2,65.1,43.2,55.6,9.3,13.3,8.2,100.0,116.0,113.9,
240,35,83,.422,7,23,.304,33,38,.868,15,35,50,16,8,11,15,17,110,,240,.552,.464,.277,.458,34.9,77.8,56.8,45.7,8.3,15.9,13.1,100.0,113.9,116.0,
240,40,79,.506,3,18,.167,26,28,.929,9,44,53,21,2,5,12,19,109,,240,.597,.525,.228,.354,25.7,83.0,60.2,52.5,2.2,9.4,11.6,100.0,117.7,109.1,
240,37,89,.416,13,36,.361,14,18,.778,9,26,35,23,4,2,7,19,101,,240,.521,.489,.404,.202,17.0,74.3,39.8,62.2,4.3,3.3,6.7,100.0,109.1,117.7,
240,35,85,.412,3,15,.200,33,35,.943,9,31,40,20,10,5,14,21,106,,240,.528,.429,.176,.412,19.1,66.0,42.6,57.1,9.5,7.5,12.2,100.0,101.0,135.3,
240,54,104,.519,14,37,.378,20,26,.769,16,38,54,45,12,13,11,22,142,,240,.615,.587,.356,.250,34.0,80.9,57.4,83.3,11.4,18.6,8.7,100.0,135.3,101.0,
240,42,99,.424,11,32,.344,11,12,.917,10,32,42,27,7,4,11,20,106,,240,.508,.480,.323,.121,20.4,82.1,47.7,64.3,7.0,10.5,9.5,100.0,106.7,107.7,
240,34,76,.447,12,38,.316,27,31,.871,7,39,46,20,8,7,16,14,107,,240,.597,.526,.500,.408,17.9,79.6,52.3,58.8,8.1,10.4,15.1,100.0,107.7,106.7,
240,38,80,.475,13,32,.406,18,29,.621,11,28,39,26,5,7,12,18,107,,240,.577,.556,.400,.363,28.2,65.1,47.6,68.4,5.6,9.6,11.5,100.0,119.4,112.7,
240,39,87,.448,5,14,.357,18,23,.783,15,28,43,15,8,1,10,23,101,,240,.520,.477,.161,.264,34.9,71.8,52.4,38.5,8.9,2.1,9.3,100.0,112.7,119.4,
240,40,93,.430,8,28,.286,9,14,.643,12,34,46,26,6,5,14,22,97,,240,.489,.473,.301,.151,25.0,82.9,51.7,65.0,6.3,10.2,12.4,100.0,101.5,100.4,
240,30,73,.411,6,24,.250,30,34,.882,7,36,43,16,4,7,14,16,96,,240,.546,.452,.329,.466,17.1,75.0,48.3,53.3,4.2,10.8,13.7,100.0,100.4,101.5,
290,42,104,.404,13,34,.382,13,21,.619,13,48,61,23,8,4,14,22,110,,290,.486,.466,.327,.202,21.3,88.9,53.0,54.8,7.2,6.0,11.0,100.0,98.4,96.6,
290,39,99,.394,10,32,.313,20,21,.952,6,48,54,21,7,7,11,15,108,,290,.499,.444,.323,.212,11.1,78.7,47.0,53.8,6.3,10.0,9.2,100.0,96.6,98.4,
240,35,76,.461,10,27,.370,26,34,.765,10,35,45,17,13,8,19,20,106,,240,.583,.526,.355,.447,23.8,74.5,50.6,48.6,13.2,14.5,17.3,100.0,107.9,99.8,
240,35,86,.407,11,31,.355,17,23,.739,12,32,44,20,12,10,17,25,98,,240,.510,.471,.360,.267,25.5,76.2,49.4,57.1,12.2,20.4,15.0,100.0,99.8,107.9,
240,40,84,.476,14,32,.438,22,27,.815,13,35,48,21,4,3,14,21,116,,240,.605,.560,.381,.321,36.1,77.8,59.3,52.5,4.3,5.4,12.7,100.0,124.9,120.6,
240,38,88,.432,13,32,.406,23,27,.852,10,23,33,22,8,5,7,22,112,,240,.561,.506,.364,.307,22.2,63.9,40.7,57.9,8.6,9.6,6.5,100.0,120.6,124.9,
240,33,75,.440,2,15,.133,23,32,.719,9,36,45,15,6,7,14,20,91,,240,.511,.453,.200,.427,20.5,80.0,50.6,45.5,6.4,10.4,13.6,100.0,96.9,108.7,
240,40,88,.455,8,21,.381,14,21,.667,9,35,44,24,10,5,9,23,102,,240,.524,.500,.239,.239,20.0,79.5,49.4,60.0,10.7,8.3,8.5,100.0,108.7,96.9,
240,32,82,.390,14,41,.341,13,26,.500,9,36,45,21,5,7,16,27,91,,240,.487,.476,.500,.317,18.0,75.0,45.9,65.6,5.1,10.1,14.6,100.0,92.1,97.2,
240,33,86,.384,2,17,.118,28,35,.800,12,41,53,18,8,5,13,25,96,,240,.473,.395,.198,.407,25.0,82.0,54.1,54.5,8.1,12.2,11.4,100.0,97.2,92.1,
240,48,98,.490,7,25,.280,11,16,.688,18,35,53,22,6,6,10,18,114,,240,.543,.526,.255,.163,37.5,68.6,53.5,45.8,6.4,9.4,8.7,100.0,121.9,110.2,
240,38,89,.427,11,25,.440,16,27,.593,16,30,46,21,8,4,10,16,103,,240,.511,.489,.281,.303,31.4,62.5,46.5,55.3,8.6,5.5,9.0,100.0,110.2,121.9,
240,39,74,.527,11,24,.458,16,19,.842,3,32,35,21,8,3,11,20,105,,240,.637,.601,.324,.257,9.1,74.4,46.1,53.8,8.8,4.8,11.8,100.0,116.1,100.7,
240,36,82,.439,7,20,.350,12,18,.667,11,30,41,19,4,2,15,20,91,,240,.506,.482,.244,.220,25.6,90.9,53.9,52.8,4.4,4.0,14.3,100.0,100.7,116.1,
240,39,84,.464,6,18,.333,21,25,.840,12,29,41,14,5,0,17,28,105,,240,.553,.500,.214,.298,29.3,82.9,53.9,35.9,5.2,0.0,15.2,100.0,110.0,117.3,
240,36,73,.493,12,27,.444,28,32,.875,6,29,35,23,7,7,15,23,112,,240,.643,.575,.370,.438,17.1,70.7,46.1,63.9,7.3,10.6,14.7,100.0,117.3,110.0,
240,43,83,.518,12,26,.462,26,36,.722,8,35,43,24,7,12,11,18,124,,240,.627,.590,.313,.434,20.0,77.8,50.6,55.8,7.0,17.1,10.0,100.0,123.5,115.5,
240,44,93,.473,11,23,.478,17,24,.708,10,32,42,20,5,2,10,25,116,,240,.560,.532,.247,.258,22.2,80.0,49.4,45.5,5.0,3.5,8.8,100.0,115.5,123.5,
240,34,80,.425,11,27,.407,16,20,.800,8,25,33,20,6,6,16,16,95,,240,.535,.494,.338,.250,19.5,64.1,41.3,58.8,6.5,8.7,15.3,100.0,102.6,111.3,
240,43,88,.489,4,19,.211,13,15,.867,14,33,47,27,9,9,14,20,103,,240,.544,.511,.216,.170,35.9,80.5,58.8,62.8,9.7,17.0,12.9,100.0,111.3,102.6,
240,42,105,.400,11,37,.297,16,21,.762,26,32,58,18,7,2,17,24,111,,240,.486,.452,.352,.200,44.8,76.2,58.0,42.9,7.0,3.4,13.0,100.0,110.2,115.2,
240,41,85,.482,9,26,.346,25,31,.806,10,32,42,18,11,5,15,19,116,,240,.588,.535,.306,.365,23.8,55.2,42.0,43.9,10.9,7.4,13.2,100.0,115.2,110.2,
240,34,89,.382,4,27,.148,5,8,.625,7,50,57,21,3,8,12,18,77,,240,.416,.404,.303,.090,13.2,90.9,52.8,61.8,3.1,11.9,11.5,100.0,78.8,89.1,
240,30,88,.341,6,21,.286,21,29,.724,5,46,51,13,7,2,5,11,87,,240,.432,.375,.239,.330,9.1,86.8,47.2,43.3,7.2,3.2,4.7,100.0,89.1,78.8,
240,47,84,.560,10,22,.455,16,21,.762,6,34,40,28,10,3,14,23,120,,240,.644,.619,.262,.250,16.2,79.1,50.0,59.6,10.2,6.3,13.1,100.0,122.7,91.0,
240,32,78,.410,10,30,.333,15,20,.750,9,31,40,17,7,5,20,22,89,,240,.513,.474,.385,.256,20.9,83.8,50.0,53.1,7.2,8.1,18.7,100.0,91.0,122.7,
240,34,87,.391,5,20,.250,22,27,.815,14,25,39,14,13,4,27,22,95,,240,.480,.420,.230,.310,27.5,62.5,42.9,41.2,12.1,6.9,21.4,100.0,88.6,125.0,
240,51,94,.543,15,36,.417,17,21,.810,15,37,52,35,20,2,20,22,134,,240,.649,.622,.383,.223,37.5,72.5,57.1,68.6,18.7,3.0,16.2,100.0,125.0,88.6,
240,42,89,.472,7,31,.226,24,29,.828,12,34,46,32,11,5,10,24,115,,240,.565,.511,.348,.326,28.6,66.7,49.5,76.2,11.5,7.6,8.9,100.0,120.5,102.7,
240,36,92,.391,8,26,.308,18,24,.750,17,30,47,15,3,2,13,24,98,,240,.478,.435,.283,.261,33.3,71.4,50.5,41.7,3.1,3.4,11.2,100.0,102.7,120.5,
240,37,85,.435,17,40,.425,16,19,.842,10,34,44,25,7,4,15,22,107,,240,.573,.535,.471,.224,21.7,87.2,51.8,67.6,7.2,7.5,13.8,100.0,110.8,119.1,
240,40,77,.519,10,24,.417,25,37,.676,5,36,41,19,8,7,10,13,115,,240,.616,.584,.312,.481,12.8,78.3,48.2,47.5,8.3,15.6,9.7,100.0,119.1,110.8,
240,39,80,.488,22,40,.550,26,31,.839,10,36,46,23,11,4,12,18,126,,240,.673,.625,.500,.388,25.0,73.5,51.7,59.0,11.7,7.1,11.4,100.0,134.3,100.2,
240,35,87,.402,11,31,.355,13,15,.867,13,30,43,22,6,3,16,22,94,,240,.502,.466,.356,.172,26.5,75.0,48.3,62.9,6.4,7.5,14.6,100.0,100.2,134.3,
240,43,84,.512,7,26,.269,24,29,.828,11,38,49,29,7,4,10,19,117,,240,.605,.554,.310,.345,27.5,82.6,57.0,67.4,7.5,7.3,9.4,100.0,125.4,93.2,
240,30,81,.370,11,26,.423,16,24,.667,8,29,37,20,7,1,12,26,87,,240,.475,.438,.321,.296,17.4,72.5,43.0,66.7,7.5,1.7,11.6,100.0,93.2,125.4,
240,35,78,.449,7,23,.304,32,41,.780,12,37,49,16,11,3,18,16,109,,240,.567,.494,.295,.526,27.9,80.4,55.1,45.7,11.0,5.8,15.8,100.0,109.0,94.0,
240,34,85,.400,9,33,.273,17,18,.944,9,31,40,17,14,4,19,31,94,,240,.506,.453,.388,.212,19.6,72.1,44.9,50.0,14.0,7.3,17.0,100.0,94.0,109.0,
240,39,97,.402,9,28,.321,4,5,.800,11,32,43,21,12,8,12,18,91,,240,.459,.448,.289,.052,21.6,74.4,45.7,53.8,12.2,12.7,10.8,100.0,92.8,96.9,
240,35,80,.438,4,17,.235,21,27,.778,11,40,51,24,7,5,20,13,95,,240,.517,.463,.213,.338,25.6,78.4,54.3,68.6,7.1,7.2,17.9,100.0,96.9,92.8,
240,25,82,.305,7,28,.250,29,40,.725,13,39,52,13,6,3,12,23,86,,240,.432,.348,.341,.488,23.2,72.2,47.3,52.0,6.3,4.5,10.8,100.0,90.4,92.5,
240,31,87,.356,6,20,.300,20,30,.667,15,43,58,13,8,2,12,28,88,,240,.439,.391,.230,.345,27.8,76.8,52.7,41.9,8.4,3.7,10.7,100.0,92.5,90.4,
240,39,91,.429,12,40,.300,9,13,.692,11,35,46,27,8,8,10,20,99,,240,.512,.495,.440,.143,23.4,76.1,49.5,69.2,8.7,13.6,9.4,100.0,107.1,95.2,
240,33,84,.393,7,25,.280,15,22,.682,11,36,47,18,3,2,12,17,88,,240,.470,.435,.298,.262,23.9,76.6,50.5,54.5,3.2,3.9,11.4,100.0,95.2,107.1,
240,45,88,.511,9,28,.321,11,15,.733,16,27,43,19,3,1,13,26,110,,240,.581,.563,.318,.170,38.1,62.8,50.6,42.2,3.3,1.7,12.1,100.0,122.1,137.7,
240,43,87,.494,12,27,.444,26,33,.788,16,26,42,25,5,5,8,19,124,,240,.611,.563,.310,.379,37.2,61.9,49.4,58.1,5.6,8.3,7.3,100.0,137.7,122.1,
240,39,80,.488,12,29,.414,16,23,.696,9,38,47,26,10,4,16,23,106,,240,.588,.563,.363,.288,20.9,76.0,50.5,66.7,10.3,7.8,15.1,100.0,108.7,101.5,
240,37,89,.416,10,38,.263,15,21,.714,12,34,46,20,8,2,15,22,99,,240,.504,.472,.427,.236,24.0,79.1,49.5,54.1,8.2,3.9,13.2,100.0,101.5,108.7,
240,31,76,.408,7,32,.219,16,24,.667,14,31,45,24,8,2,27,24,85,,240,.491,.454,.421,.316,34.1,79.5,56.3,77.4,8.4,3.4,23.8,100.0,89.7,97.1,
240,35,78,.449,6,19,.316,16,17,.941,8,27,35,21,11,3,18,20,92,,240,.538,.487,.244,.218,20.5,65.9,43.8,60.0,11.6,6.8,17.4,100.0,97.1,89.7,
240,34,82,.415,9,20,.450,24,27,.889,8,42,50,12,9,2,11,22,101,,240,.538,.470,.244,.329,17.4,84.0,52.1,35.3,9.4,4.9,10.5,100.0,105.9,98.6,
240,31,83,.373,17,42,.405,15,22,.682,8,38,46,24,5,4,13,18,94,,240,.507,.476,.506,.265,16.0,82.6,47.9,77.4,5.2,6.5,12.3,100.0,98.6,105.9,
240,34,91,.374,9,34,.265,11,14,.786,9,31,40,22,6,2,8,17,88,,240,.453,.423,.374,.154,16.4,70.5,40.4,64.7,6.4,3.2,7.6,100.0,94.2,116.6,
240,41,85,.482,9,22,.409,18,23,.783,13,46,59,23,4,5,12,13,109,,240,.573,.535,.259,.271,29.5,83.6,59.6,56.1,4.3,8.8,11.2,100.0,116.6,94.2,
240,31,90,.344,6,27,.222,16,21,.762,23,23,46,18,6,3,13,18,84,,240,.423,.378,.300,.233,39.0,67.6,49.5,58.1,6.8,5.1,11.6,100.0,95.7,129.9,
240,46,83,.554,9,24,.375,13,19,.684,11,36,47,23,7,9,11,16,114,,240,.624,.608,.289,.229,32.4,61.0,50.5,50.0,8.0,14.3,10.7,100.0,129.9,95.7,
240,32,69,.464,14,25,.560,25,26,.962,4,34,38,21,5,4,13,18,103,,240,.640,.565,.362,.377,12.5,87.2,53.5,65.6,5.6,8.3,13.9,100.0,114.8,123.7,
240,39,80,.488,15,32,.469,18,24,.750,5,28,33,23,8,1,8,19,111,,240,.613,.581,.400,.300,12.8,87.5,46.5,59.0,8.9,2.3,8.1,100.0,123.7,114.8,
240,45,95,.474,13,30,.433,16,21,.762,9,35,44,26,8,8,7,24,119,,240,.571,.542,.316,.221,18.8,77.8,47.3,57.8,7.8,13.1,6.3,100.0,116.2,112.3,
240,40,87,.460,9,26,.346,26,34,.765,10,39,49,18,4,2,15,21,115,,240,.564,.511,.299,.391,22.2,81.3,52.7,45.0,3.9,3.1,12.8,100.0,112.3,116.2,
240,40,84,.476,12,34,.353,22,29,.759,9,37,46,32,7,8,17,11,114,,240,.589,.548,.405,.345,20.9,80.4,51.7,80.0,6.8,12.1,14.9,100.0,110.2,106.3,
240,44,94,.468,12,28,.429,10,14,.714,9,34,43,26,11,5,15,25,110,,240,.549,.532,.298,.149,19.6,79.1,48.3,59.1,10.6,10.0,13.0,100.0,106.3,110.2,
240,42,84,.500,14,29,.483,19,23,.826,11,31,42,23,6,1,7,23,117,,240,.622,.583,.345,.274,26.8,81.6,53.2,54.8,6.7,1.6,6.9,100.0,131.4,101.1,
240,37,78,.474,3,16,.188,13,20,.650,7,30,37,19,4,2,12,16,90,,240,.518,.494,.205,.256,18.4,73.2,46.8,51.4,4.5,3.6,12.1,100.0,101.1,131.4,
240,36,92,.391,11,42,.262,19,30,.633,16,36,52,26,9,1,15,24,102,,240,.485,.451,.457,.326,30.2,80.0,53.1,72.2,8.9,1.9,12.5,100.0,101.4,98.4,
240,34,81,.420,7,28,.250,24,31,.774,9,37,46,18,9,5,17,19,99,,240,.523,.463,.346,.383,20.0,69.8,46.9,52.9,8.9,10.0,15.2,100.0,98.4,101.4,
240,36,84,.429,10,29,.345,21,25,.840,12,42,54,22,3,6,16,25,103,,240,.542,.488,.345,.298,26.7,87.5,58.1,61.1,3.1,10.2,14.4,100.0,106.1,103.0,
240,35,87,.402,7,28,.250,23,27,.852,6,33,39,24,10,1,7,20,100,,240,.506,.443,.322,.310,12.5,73.3,41.9,68.6,10.3,1.8,6.6,100.0,103.0,106.1,
240,42,91,.462,5,20,.250,11,18,.611,14,29,43,25,5,5,12,22,100,,240,.505,.489,.220,.198,28.6,70.7,47.8,59.5,5.3,6.6,10.8,100.0,106.3,111.6,
240,38,84,.452,1,8,.125,28,31,.903,12,35,47,17,8,6,11,15,105,,240,.538,.458,.095,.369,29.3,71.4,52.2,44.7,8.5,8.5,10.1,100.0,111.6,106.3,
240,39,86,.453,10,27,.370,17,24,.708,12,27,39,24,5,0,14,24,105,,240,.544,.512,.314,.279,26.7,79.4,49.4,61.5,5.2,0.0,12.7,100.0,110.2,121.7,
240,42,73,.575,13,31,.419,19,28,.679,7,33,40,25,8,2,17,24,116,,240,.680,.664,.425,.384,20.6,73.3,50.6,59.5,8.4,3.4,16.6,100.0,121.7,110.2,
240,32,79,.405,11,34,.324,12,14,.857,6,26,32,18,7,3,9,18,87,,240,.511,.475,.430,.177,13.6,72.2,40.0,56.3,8.1,8.1,9.6,100.0,100.3,125.6,
240,37,74,.500,19,37,.514,16,22,.727,10,38,48,31,4,1,15,16,109,,240,.651,.628,.500,.297,27.8,86.4,60.0,83.8,4.6,2.2,15.2,100.0,125.6,100.3,
240,40,82,.488,16,37,.432,15,16,.938,9,32,41,22,6,4,17,20,111,,240,.623,.585,.451,.195,23.7,76.2,51.3,55.0,6.3,7.4,16.0,100.0,116.2,123.6,
240,40,83,.482,15,29,.517,23,28,.821,10,29,39,24,11,9,13,13,118,,240,.619,.572,.349,.337,23.8,76.3,48.8,60.0,11.5,20.0,12.0,100.0,123.6,116.2,
240,40,83,.482,8,19,.421,17,26,.654,8,26,34,25,3,1,16,15,105,,240,.556,.530,.229,.313,20.5,74.3,45.9,62.5,3.1,1.7,14.5,100.0,106.8,135.3,
240,54,94,.574,17,36,.472,8,9,.889,9,31,40,34,10,2,10,22,133,,240,.679,.665,.383,.096,25.7,79.5,54.1,63.0,10.2,3.1,9.3,100.0,135.3,106.8,
240,34,77,.442,9,27,.333,12,20,.600,10,32,42,15,6,8,23,23,89,,240,.519,.500,.351,.260,21.7,74.4,47.2,44.1,6.2,13.1,21.1,100.0,92.1,113.9,
240,38,87,.437,8,26,.308,26,29,.897,11,36,47,23,10,5,10,19,110,,240,.551,.483,.299,.333,25.6,78.3,52.8,60.5,10.4,10.0,9.1,100.0,113.9,92.1,
240,47,83,.566,8,19,.421,19,25,.760,9,35,44,25,2,4,12,20,121,,240,.644,.614,.229,.301,25.7,87.5,58.7,53.2,2.1,6.6,11.3,100.0,126.3,117.9,
240,43,88,.489,11,27,.407,16,24,.667,5,26,31,27,7,5,5,18,113,,240,.573,.551,.307,.273,12.5,74.3,41.3,62.8,7.3,7.8,4.8,100.0,117.9,126.3,
240,36,87,.414,7,27,.259,22,25,.880,11,36,47,21,6,2,16,16,101,,240,.515,.454,.310,.287,21.2,81.8,49.0,58.3,5.9,2.9,14.0,100.0,99.0,127.4,
240,50,94,.532,14,26,.538,16,18,.889,8,41,49,38,11,7,10,18,130,,240,.638,.606,.277,.191,18.2,78.8,51.0,76.0,10.8,11.7,8.9,100.0,127.4,99.0,
240,34,90,.378,9,26,.346,7,13,.538,12,22,34,17,10,4,10,14,84,,240,.439,.428,.289,.144,22.6,62.9,38.6,50.0,11.0,8.3,9.5,100.0,92.3,114.3,
240,37,77,.481,13,29,.448,17,18,.944,13,41,54,23,9,10,22,16,104,,240,.612,.565,.377,.234,37.1,77.4,61.4,62.2,9.9,15.6,20.6,100.0,114.3,92.3,
240,40,79,.506,13,25,.520,12,15,.800,7,33,40,22,1,3,20,21,105,,240,.613,.589,.316,.190,20.0,73.3,50.0,55.0,1.0,4.5,18.9,100.0,109.9,115.1,
240,40,88,.455,8,21,.381,22,28,.786,12,28,40,29,10,3,9,17,110,,240,.548,.500,.239,.318,26.7,80.0,50.0,72.5,10.5,5.6,8.2,100.0,115.1,109.9,
240,38,68,.559,7,17,.412,14,17,.824,5,37,42,24,11,4,20,13,97,,240,.643,.610,.250,.250,17.2,78.7,55.3,63.2,12.2,6.3,20.9,100.0,107.5,87.5,
240,32,82,.390,5,19,.263,10,14,.714,10,24,34,15,15,2,15,18,79,,240,.448,.421,.232,.171,21.3,82.8,44.7,46.9,16.6,3.9,14.5,100.0,87.5,107.5,
240,41,84,.488,10,22,.455,26,31,.839,8,36,44,21,9,11,10,15,118,,240,.604,.548,.262,.369,20.0,80.0,51.8,51.2,9.1,18.3,9.3,100.0,119.1,113.0,
240,42,88,.477,10,28,.357,18,22,.818,9,32,41,26,7,1,14,22,112,,240,.573,.534,.318,.250,20.0,80.0,48.2,61.9,7.1,1.6,12.5,100.0,113.0,119.1,
240,38,83,.458,13,32,.406,27,30,.900,6,31,37,30,9,4,8,24,116,,240,.603,.536,.386,.361,14.6,66.0,42.0,78.9,9.5,7.0,7.7,100.0,122.8,114.3,
240,36,81,.444,9,24,.375,27,36,.750,16,35,51,17,3,2,14,21,108,,240,.558,.500,.296,.444,34.0,85.4,58.0,47.2,3.2,3.9,12.6,100.0,114.3,122.8,
240,40,90,.444,11,32,.344,5,8,.625,12,28,40,28,9,4,13,22,96,,240,.513,.506,.356,.089,26.1,65.1,44.9,70.0,9.9,6.5,12.2,100.0,105.3,108.6,
240,41,83,.494,3,21,.143,14,27,.519,15,34,49,17,9,7,12,9,99,,240,.522,.512,.253,.325,34.9,73.9,55.1,41.5,9.9,12.1,11.2,100.0,108.6,105.3,
265,38,97,.392,16,40,.400,28,35,.800,14,35,49,24,12,4,11,27,120,,265,.534,.474,.412,.361,24.6,71.4,46.2,63.2,11.3,7.3,8.9,100.0,112.7,111.7,
265,44,96,.458,14,41,.341,17,26,.654,14,43,57,21,6,3,16,27,119,,265,.554,.531,.427,.271,28.6,75.4,53.8,47.7,5.6,5.3,13.0,100.0,111.7,112.7,
